"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-11-21",,,"0.65","9.4","9.0","41","30","31",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-11-22",,,"0.58","7.5","13.0","32","9","9",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-11-23",,,"0.00","0.0","12.0","27","9","23",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-11-24",,,"0.00","0.0","8.0","37","21","24",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-11-25",,,"0.00","0.0","5.0","44","24","33",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-11-26",,,"0.05","0.0","0.0","50","33","50",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-11-27",,,"1.36","0.0","0.0","58","34","34",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-11-28",,,"0.01","0.0","0.0","35","28","28",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-11-29",,,"0.00","0.0","0.0","35","21","21",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-11-30",,,"0.00","0.0","0.0","39","21","38",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-01",,,"0.60","0.0","0.0","43","38","39",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-02",,,"0.19","2.0","2.0","42","29","29",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-03",,,"0.07","0.5","2.0","33","29","33",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-04",,,"0.00","0.0","0.0","34","31","31",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-05",,,"0.00","0.0","0.0","48","29","29",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-06",,,"0.00","0.0","0.0","47","29","29",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-07",,,"0.00","0.0","0.0","48","27","30",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-08",,,"0.00","0.0","0.0","38","30","38",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-09",,,"0.00","0.0","0.0","48","38","39",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-10",,,"0.00","0.0","0.0","50","38","48",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-11",,,"0.00","0.0","0.0","56","41","41",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-12",,,"0.00","0.0","0.0","50","39","43",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-13",,,"0.05","0.0","0.0","59","43","59",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-14",,,"1.23","0.0","0.0","60","53","53",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-15",,,"0.13","0.0","0.0","54","37","37",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-16",,,"0.09","0.0","0.0","41","36","41",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-17",,,"0.02","0.0","0.0","52","28","28",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-18",,,"0.00","0.0","0.0","34","22","25",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-19",,,"0.01","0.8","1.0","29","12","12",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-20",,,"0.00","0.0","0.0","33","12","33",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-21",,,"0.26","0.0","0.0","50","33","42",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-22",,,"0.49","0.0","0.0","49","36","36",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-23",,,"0.00","0.0","0.0","46","34","46",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-24",,,"0.62","0.0","0.0","57","33","33",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-25",,,"0.00","0.0","0.0","40","28","29",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-26",,,"0.00","0.0","0.0","39","28","37",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-27",,,"0.16","0.0","0.0","39","35","35",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-28",,,"0.00","0.0","0.0","37","30","30",,,,,"    1",,"    1",
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-29",,,"1.80","2.9","3.0","34","28","31",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-30",,,"0.00","0.0","3.0","31","26","26",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2015-12-31",,,"0.00","0.2","3.0","29","22","22",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-01",,,"0.00","0.0","3.0","27","17","20",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-02",,,"0.00","0.0","3.0","29","19","19",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-03",,,"0.00","0.0","3.0","32","18","23",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-04",,,"0.00","0.0","3.0","27","22","23",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-05",,,"0.00","0.0","3.0","30","14","15",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-06",,,"0.00","0.0","3.0","32","15","25",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-07",,,"0.00","0.0","2.0","35","25","33",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-08",,,"0.00","0.0","2.0","38","33","36",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-09",,,"0.07","0.0","1.0","40","34","34",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-10",,,"0.24","2.0","3.0","34","9","9",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-11",,,"0.00","0.0","3.0","12","-7","-7",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-12",,,"0.07","1.6","4.0","21","-7","3",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-13",,,"0.00","0.0","4.0","9","-5","-4",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-14",,,"0.00","0.0","3.0","27","-4","27",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-15",,,"0.00","0.0","1.0","43","27","38",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-16",,,"0.00","0.0","1.0","39","22","22",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-17",,,"0.00","0.0","1.0","26","-3","-3",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-18",,,"0.00","0.0","1.0","3","-7","-7",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-19",,,"0.00","0.0","1.0","5","-7","-3",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-20",,,"0.03","0.6","1.0","16","-3","12",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-21",,,"0.00","0.1","1.0","22","9","12",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-22",,,"0.00","0.0","1.0","29","11","21",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-23",,,"0.00","0.1","1.0","27","20","22",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-24",,,"0.00","0.0","1.0","33","22","24",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-25",,,"0.00","0.0","1.0","29","22","25",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-26",,,"0.10","0.0","1.0","38","24","29",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-27",,,"0.00","0.0","1.0","30","21","24",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-28",,,"0.00","0.0","1.0","33","24","31",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-29",,,"0.00","0.0","1.0","38","15","15",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-30",,,"0.00","0.0","1.0","36","14","35",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-01-31",,,"0.00","0.0","0.0","45","35","35",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-01",,,"0.05","0.0","0.0","42","29","29",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-02",,,"0.00","0.0","0.0","45","24","33",,,"    1","    1","    1",,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-03",,,"0.79","0.0","0.0","36","32","33",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-04",,,"0.00","0.0","0.0","35","18","18",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-05",,,"0.00","0.2","0.0","30","18","27",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-06",,,"0.00","0.0","0.0","32","23","24",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-07",,,"0.00","0.0","0.0","40","23","38",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-08",,,"0.00","0.1","0.0","42","28","28",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-09",,,"0.04","0.8","1.0","28","12","12",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-10",,,"0.00","0.1","1.0","17","6","6",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-11",,,"0.00","0.0","1.0","16","2","3",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-12",,,"0.00","0.0","1.0","20","3","17",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-13",,,"0.00","0.0","0.0","20","-1","0",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-14",,,"0.00","0.0","0.0","15","0","11",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-15",,,"0.08","1.8","2.0","18","11","18",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-16",,,"0.00","0.0","2.0","27","18","23",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-17",,,"0.09","1.1","3.0","31","16","16",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-18",,,"0.00","0.0","2.0","29","11","21",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-19",,,"0.00","0.0","0.0","47","20","47",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-20",,,"0.00","0.0","0.0","60","40","46",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-21",,,"0.00","0.0","0.0","56","32","33",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-22",,,"0.00","0.0","0.0","39","24","30",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-23",,,"0.00","0.0","0.0","41","26","30",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-24",,,"0.00","0.0","0.0","45","30","33",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-25",,,"0.06","0.5","0.0","35","29","30",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-26",,,"0.00","0.0","0.0","35","21","24",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-27",,,"0.00","0.0","0.0","33","24","30",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-28",,,"0.00","0.0","0.0","54","30","47",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-02-29",,,"0.02",,"0.0","60","31","31",,,,,"    1",,"    1",
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-01",,,"0.24","0.8","1.0","51","24","26",,,,,"    1",,"    1",
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-02",,,"0.07","1.1","2.0","26","5","8",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-03",,,"0.02","0.3","1.0","30","8","27",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-04",,,"0.00","0.1","1.0","31","12","13",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-05",,,"0.06","0.7","1.0","39","13","32",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-06",,,"0.00","0.0","0.0","37","28","30",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-07",,,"0.00","0.0","0.0","51","30","45",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-08",,,"0.00","0.0","0.0","64","45","57",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-09",,,"0.23","0.0","0.0","71","56","57",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-10",,,"0.00","0.0","0.0","62","39","42",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-11",,,"0.00","0.0","0.0","50","29","31",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-12",,,"0.00","0.0","0.0","54","31","34",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-13",,,"0.00","0.0","0.0","59","34","44",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-14",,,"0.80","0.0","0.0","47","42","43",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-15",,,"0.00","0.0","0.0","52","40","46",,,"    1","    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-16",,,"0.34","0.0","0.0","55","45","45",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-17",,,"0.02","0.0","0.0","55","39","39",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-18",,,"0.00","0.0","0.0","55","31","31",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-19",,,"0.00","0.0","0.0","45","31","31",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-20",,,"0.00","0.0","0.0","42","26","26",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-21",,,"0.00","0.0","0.0","44","24","26",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-22",,,"0.00","0.0","0.0","48","25","42",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-23",,,"0.00","0.0","0.0","58","36","36",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-24",,,"0.43","0.0","0.0","39","34","35",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-25",,,"0.80","0.5","0.0","37","23","23",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-26",,,"0.00","0.0","0.0","47","23","29",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-27",,,"0.00","0.0","0.0","53","28","40",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-28",,,"0.10","0.0","0.0","58","39","40",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-29",,,"0.00","0.0","0.0","53","29","29",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-30",,,"0.00","0.0","0.0","59","29","44",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-03-31",,,"0.39","0.0","0.0","62","44","58",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-01",,,"0.27","0.0","0.0","67","35","35",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-02",,,"0.07","0.0","0.0","48","29","31",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-03",,,"0.05","0.7","0.0","38","25","29",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-04",,,"0.00","0.0","0.0","72","29","32",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-05",,,"0.00","0.0","0.0","33","19","21",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-06",,,"0.47","0.0","0.0","46","21","42",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-07",,,"0.20","0.0","0.0","47","33","33",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-08",,,"0.00","0.0","0.0","39","30","33",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-09",,,"0.08","1.3","1.0","40","20","21",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-10",,,"0.00","0.0","0.0","37","21","34",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-11",,,"0.04","0.0","0.0","49","34","42",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-12",,,"0.00","0.0","0.0","49","27","30",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-13",,,"0.00","0.0","0.0","47","30","34",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-14",,,"0.00","0.0","0.0","52","32","36",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-15",,,"0.00","0.0","0.0","60","36","41",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-16",,,"0.00","0.0","0.0","66","38","44",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-17",,,"0.00","0.0","0.0","73","40","45",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-18",,,"0.00","0.0","0.0","79","45","48",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-19",,,"0.00","0.0","0.0","81","44","44",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-20",,,"0.00","0.0","0.0","54","44","47",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-21",,,"0.31","0.0","0.0","67","47","56",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-22",,,"0.00","0.0","0.0","70","42","42",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-23",,,"0.00","0.0","0.0","54","36","40",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-24",,,"0.00","0.0","0.0","58","37","45",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-25",,,"0.00","0.0","0.0","77","45","63",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-26",,,"0.23","0.0","0.0","81","44","44",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-27",,,"0.00","0.0","0.0","48","39","40",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-28",,,"0.95","0.0","0.0","50","40","40",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-29",,,"0.02","0.0","0.0","46","39","40",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-04-30",,,"0.00","0.0","0.0","49","40","44",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-01",,,"0.58","0.0","0.0","46","42","42",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-02",,,"0.81","0.0","0.0","47","40","43",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-03",,,"0.00","0.0","0.0","59","36","46",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-04",,,"0.21","0.0","0.0","67","44","45",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-05",,,"0.00","0.0","0.0","51","38","39",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-06",,,"0.00","0.0","0.0","64","39","52",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-07",,,"0.01","0.0","0.0","83","52","66",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-08",,,"0.02","0.0","0.0","66","35","43",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-09",,,"0.00","0.0","0.0","71","43","51",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-10",,,"0.64","0.0","0.0","61","47","49",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-11",,,"0.52","0.0","0.0","56","49","51",,,"    1","    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-12",,,"0.49","0.0","0.0","63","51","57",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-13",,,"0.00","0.0","0.0","70","47","49",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-14",,,"0.53","0.0","0.0","65","39","40",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-15",,,"0.00","0.0","0.0","46","30","36",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-16",,,"0.00","0.0","0.0","56","36","48",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-17",,,"0.00","0.0","0.0","70","44","45",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-18",,,"0.00","0.0","0.0","59","37","42",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-19",,,"0.00","0.0","0.0","64","36","46",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-20",,,"0.00","0.0","0.0","69","42","50",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-21",,,"0.00","0.0","0.0","68","48","56",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-22",,,"0.00","0.0","0.0","73","49","60",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-23",,,"0.00","0.0","0.0","76","47","55",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-24",,,"0.00","0.0","0.0","81","55","61",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-25",,,"0.00","0.0","0.0","85","61","69",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-26",,,"0.73","0.0","0.0","84","64","67",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-27",,,"0.00","0.0","0.0","83","66","68",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-28",,,"0.05","0.0","0.0","81","67","70",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-29",,,"0.48","0.0","0.0","81","62","65",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-30",,,"0.00","0.0","0.0","79","62","67",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-05-31",,,"0.00","0.0","0.0","85","59","66",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-01",,,"0.44","0.0","0.0","80","61","62",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-02",,,"0.04","0.0","0.0","80","57","63",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-03",,,"0.00","0.0","0.0","77","52","60",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-04",,,"0.00","0.0","0.0","82","60","66",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-05",,,"0.25","0.0","0.0","72","59","60",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-06",,,"0.01","0.0","0.0","79","57","64",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-07",,,"0.00","0.0","0.0","80","52","55",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-08",,,"0.00","0.0","0.0","64","48","54",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-09",,,"0.00","0.0","0.0","68","50","58",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-10",,,"0.53","0.0","0.0","72","58","64",,,"    1","    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-11",,,"0.00","0.0","0.0","88","64","73",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-12",,,"0.00","0.0","0.0","90","59","61",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-13",,,"0.00","0.0","0.0","68","50","58",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-14",,,"0.00","0.0","0.0","81","58","63",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-15",,,"0.91","0.0","0.0","85","63","67",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-16",,,"0.00","0.0","0.0","89","66","67",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-17",,,"0.00","0.0","0.0","71","58","62",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-18",,,"0.00","0.0","0.0","83","55","63",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-19",,,"0.00","0.0","0.0","85","59","70",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-20",,,"0.00","0.0","0.0","87","70","76",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-21",,,"0.00","0.0","0.0","91","59","63",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-22",,,"0.00","0.0","0.0","81","62","67",,,,"    1",,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-23",,,"0.40","0.0","0.0","76","65","66",,,"    1",,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-24",,,"0.00","0.0","0.0","74","57","62",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-25",,,"0.00","0.0","0.0","80","61","69",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-26",,,"0.00","0.0","0.0","88","69","74",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-27",,,"0.03","0.0","0.0","88","68","72",,,,,,,,
"USC00115961","MUNDELEIN 4 WSW, IL US","2016-06-28",,,"0.00","0.0","0.0","87","60","61",,,,,,,,
